88.301734703 10.2707152806 75.7870163409
96.2721186366 6.40085493133 69.0990977874
65.6523882115 37.9752650251 67.7773119137
19.7702900496 53.1050000855 27.7155564118
29.0158615828 54.4752798526 79.9612119176
74.0425871814 22.0636554716 67.7535051956
50.3683320667 2.16508353468 91.0942305407
13.4724434123 93.0339883399 74.8722624601
29.3226311402 8.39885589903 2.96904681418
61.2833323616 56.7816919931 71.5046952199
47.5410741669 90.8825989491 70.0084843679
87.7107250963 97.5157611767 42.3518952821
37.1656871542 7.55431570821 88.8863660087
66.3635977502 60.4045243161 64.1196176037
39.1958057152 93.5204057792 62.0013581219
9.29657607223 64.5174870924 52.3905629701
33.2995527258 98.9821566064 84.8229334445
25.5074501793 14.8427895842 38.7046603161
11.5771001348 73.7370858196 86.1742254915
57.4329014507 64.4161552139 17.3479022399
90.3282096314 79.8299892497 93.3463515159
2.63476221223 49.3099289292 79.6896940783
38.4948864543 53.2590283941 2.81499709453
96.2947829359 3.49399917582 24.9572624982
70.5704243065 77.972420235 26.3098300723
36.0781242407 31.775782428 87.3092674954
26.6470405015 33.3652546361 67.1782662294
55.5289482342 52.7877048776 41.1118899016
7.86820843684 95.1437805264 97.1793129491
78.191150854 33.9338687352 95.77702929
71.2120179037 1.7261158098 22.3894245846
68.6254449661 55.7968765948 47.4533274938
6.75334530268 91.3643745992 47.083853206
10.6222403278 28.6728815859 33.1376249229
79.8102346391 6.91591054853 33.1740622603
86.2835898429 14.9973399948 40.9973996638
53.6138603764 1.73446379197 0.616065161191
30.5649881441 11.1563513696 90.6172225593
9.71638970722 36.301990836 85.9085161042
27.4350179079 5.66872782742 16.6330163126
49.9278077702 51.9522597346 9.92673567979
50.0930580653 11.4528841348 11.1856802415
60.4802200305 58.3353560298 73.2615349724
6.93973404632 64.1200732197 33.1822486472
91.0840386474 81.7385668396 15.0097242299
77.4609664446 19.2800341426 26.1478509722
49.9039520689 96.1952529699 60.3021853468
94.5511894115 61.5613651932 89.628032901
53.401969488 94.410890005 40.2059352275
92.7434807942 64.0824317422 46.6730377893
27.3527584268 62.5962456294 23.5387929291
76.4362576227 27.5295827299 53.8636989814
70.9463387794 21.2707168627 39.0132168564
21.9800378451 72.2315784163 96.226708135
27.3887422771 83.6750670373 61.041405409
51.6467365803 93.1368568133 16.9860380899
76.2998998846 84.5748062647 96.4513007713
47.1121131442 23.9114678323 75.64114397
57.6004710762 35.6516602092 22.1988762358
50.888121867 80.7113262009 79.3496424417
1.04689993152 28.2242637078 27.0011669607
18.846144231 52.1662942358 52.4360948484
23.5544816359 43.446581561 20.4301982099
16.0777179502 28.1118455048 67.3189213693
75.237827026 19.3450529799 57.2141084948
62.0974906364 69.0817820357 72.243781705
84.7823183704 68.7200597058 32.7257943074
78.7083373081 43.5423470259 14.3988487498
9.03249809861 13.3133498041 86.8310238023
95.6138894105 45.9009575692 48.6938443897
77.1178665949 14.7802874611 34.6941595811
5.16640894344 24.3475762595 76.1327920624
53.6311519717 62.6174174429 59.9500085655
78.2069450208 51.9432069109 2.15747614953
46.1241756483 22.9431417229 83.0910969566
5.12955168637 81.9820327567 52.6389239267
3.31737582302 2.98591292944 93.6815925184
45.1031907264 76.5197001756 55.826868099
16.6260612849 42.134970663 3.55589122726
30.7848859366 20.7605548937 59.5407201481
97.7252629946 68.1054043324 85.8474374618
71.2026653714 56.1746187345 27.7640105231
10.4140792223 66.1284521309 99.8517410961
77.4620262386 67.2669054588 68.1297954646
40.0020021466 89.693878626 60.5532383224
75.6258354201 10.9175238224 44.6641712819
58.8874936372 94.6605174906 19.9842885612
5.9496597103 50.685168251 72.865826894
46.5916650333 78.68563515 31.7143873393
92.841052579 61.3443463834 20.9833933625
24.4557490661 93.8129094296 57.6201700116
88.345549078 53.6269150845 66.3337464496
97.5694225488 86.6655992908 66.9896530251
15.4009513638 60.1649102772 16.2468814256
71.6283711867 49.0928004647 51.2498978477
89.6248559579 91.3560882891 24.4151839225
34.5579017689 12.5074688999 61.5738761206
89.697250086 23.0735448504 92.4276080729
61.3859424127 6.92039830636 33.4721324484
31.2683222528 37.7165516222 46.0637251738
44.5848492811 5.06017075535 96.3665314858
42.8212357165 99.9732408965 40.8282224467
58.9623174393 84.546804254 20.8446743285
68.263601107 6.67194625467 20.2293804308
19.2791227612 33.0095699894 66.0642270246
69.8868897081 6.62293675546 57.4178368108
22.590533169 97.9572857474 69.4358064467
50.405039089 94.9448957781 31.3821706789
3.76163137586 38.8907698434 78.3608118421
28.9099150878 32.2495956246 89.6807025141
45.3604336227 84.0257811242 22.1370367661
7.34657768973 46.8419802427 26.0242469673
98.8505421577 81.1328369972 21.160509833
68.8819531655 98.31330134 39.8795343697
85.8512216011 68.0477680104 99.0690980267
65.3938305481 77.2580679645 0.984396738494
38.5617392096 32.7786152168 92.1343804192
50.1014347403 37.5633011269 84.8480572711
97.2291056787 47.8425058308 19.2132577418
3.33903669938 94.543519074 90.3848365829
9.23171947259 23.3895057865 83.6109689507
46.9296145578 45.7244537497 35.1357716153
73.091448694 87.5575283532 43.9866292409
35.131680804 87.3327171069 47.3281769306
31.4557000148 41.7596381843 57.8757740167
35.8079731632 99.6018396413 92.4558927362
36.0056404407 37.8237587466 83.3009221511
79.3860456135 19.447528299 28.2094988362
37.1577551425 9.24426920867 60.3661675648
96.8557004321 68.8402795225 6.1279841534
87.1247545871 37.2288094287 11.621215572
46.474333875 76.4165688089 23.3477012808
13.1001209648 68.0709722946 23.8597826076
55.1642868832 5.06784436351 7.86637481139
72.1229492172 14.9349857386 58.1307290456
68.0197052771 32.4544911381 30.5134062391
9.22054444986 4.24223169308 52.7137835502
17.2709588166 18.5678385017 26.0276740162
91.364552105 1.40052164722 54.1251350131
88.3280596048 56.5235414216 0.723531033404
73.6794513088 14.4143358305 98.0566726136
21.1538652216 37.4003038341 43.9892168182
48.9459706167 81.4761863389 84.0328108025
50.1332303091 21.9292222427 45.3595667858
70.3748028878 55.4153041539 40.5263632676
4.70024139414 38.8478677378 21.8172256188
62.4718378855 77.7902189889 9.76804363682
40.9309733609 8.9092897551 12.9275961214
75.9900626861 33.990873304 51.1684179198
62.2553827613 56.1388461637 99.1606025499
5.55295520387 16.717863922 58.215384886
47.1601614363 87.9273985261 95.6928049393
98.5755092728 52.7726487176 73.0578832013
44.3898051015 54.0292727955 49.7964228736
59.871240712 42.7778630115 10.9003674639
83.5693169907 97.066737692 67.1719358644
67.3862446926 37.2181382634 7.87806690607
22.3278769386 4.51141777436 21.9512589626
55.9976383765 88.0941052031 31.9067805581
45.6345314997 35.9380877595 54.2049460547
35.6581331484 78.2718951462 41.4620305942
9.78703824973 26.1868141249 46.2269489372
87.8710589196 24.7871184857 14.8967080033
5.77028235166 29.9457926753 32.5327327927
8.43776225064 41.2507099345 1.12266432619
73.6468134842 36.6662132494 27.7457834829
36.2414255977 87.9904133757 4.54320686219
79.967187892 0.240895008581 13.4950497391
18.3852706022 8.00671135849 12.384047044
3.39735733237 52.8527083007 68.2175005242
80.5643041971 83.324500815 77.9313862403
8.80965398017 19.7870598827 87.924026002
77.6713953831 22.7886414332 85.9469067052
20.3125524371 78.1206389571 8.61625314744
46.7146377327 65.2221911045 78.4384213085
16.613772171 12.9682263519 46.6216303743
88.4000227571 44.3435539648 89.2725387895
87.9292747641 95.1510431504 44.5886240768
90.5957926742 64.3884038141 55.92571887
14.6640291594 21.6202238108 66.4393961616
75.0563281913 14.8836570567 79.8599894842
56.6334531965 97.976323315 6.84207888977
3.56802807892 27.7438250218 97.3901924329
70.0251623339 63.9226140533 7.02629895998
92.9231641634 49.9135683538 40.1948378994
1.37039698061 57.1586843108 15.2110828566
20.852561562 24.35377881 68.9048682564
5.72550998893 7.53717078636 81.0506202052
41.0979234068 90.7957505969 22.7395185885
85.0795469312 10.2915422279 42.073096705
31.8909176678 67.7737276756 41.9471347827
10.3277090284 97.3875517116 62.0932706306
33.6978890378 86.4789719584 84.2278807023
71.7642828926 70.3221998894 39.1783640108
97.9243115049 70.0511400294 39.7538494217
48.4482864602 99.9573777052 44.1641741383
75.5761947225 88.4601239169 12.5226071831
67.857474514 33.0299843575 82.3099134564
51.6877416029 49.7007788794 96.5934319469
22.9130295225 56.5797676029 85.4933865225
15.8465184293 56.2569585949 56.8879772849
74.6957106991 23.935311456 91.3923970488
25.8631244336 28.4349231145 45.3219865755
9.93735710112 46.9868783128 81.647605052
84.7816762125 59.33204185 29.0841237807
8.98553009011 15.1194570069 84.8559880388
88.5669766992 42.4179895749 10.7761198431
17.4090543352 26.8426921623 78.8234727943
44.7898035594 20.3855653 50.0751816694
63.3187215141 70.1415257525 43.8073903416
4.1398335532 94.1600393199 35.243366548
20.2575566723 28.1135877241 92.0835229287
23.7689108827 84.6201508785 64.8184969248
64.8247736416 74.3380530649 34.077606061
59.4663244331 22.3282849624 50.3954931428
66.8475186887 32.6704925061 90.3820011546
43.512515866 82.1638361979 77.4626305023
54.1919402107 60.5341011048 51.893023912
84.7131283003 13.4797805865 67.0001421542
77.5542615565 13.3787461345 37.5692352678
3.85849561078 25.5478068738 13.6982037764
76.3660535488 72.5606626114 96.6805356566
95.8366813892 53.002178817 21.9984157401
94.2798572301 2.41758813996 8.27049394082
52.896780019 50.0700283079 49.7144955093
11.9564921515 35.1460234859 56.6809869658
71.3010156647 41.1212060683 65.0852267006
64.5891464993 2.60432111765 36.0946370143
3.27975443512 31.2133318211 11.4720476395
21.5260704569 2.51713364225 78.8290797152
30.3015894788 64.9449529481 49.211046792
75.2025290347 48.0189764487 59.9132667073
13.4285779682 30.3789134918 0.583231306398
6.6580108291 8.11013946955 37.3047807403
82.976261942 46.0249508343 92.1005012951
82.1403248259 1.28325670674 87.3964810726
18.5685163117 5.60672034939 91.976898286
92.6243062063 4.6297353754 91.1872349013
10.2427339922 71.8191728306 11.7669559718
25.3549695302 26.9883126056 29.2089268812
70.9673098569 60.1131349693 3.36047007985
30.2590364102 1.19857206971 6.0064287189
11.9078950613 60.8491771081 67.2130106095
